,time,Accr_x,Accr_y,Accr_z,Latitude,Longitude
52,6.437,0.92431640625,0.0516357421875,0.3048095703125,13.35353198,74.79086125
53,6.437,0.94580078125,0.0789794921875,0.27978515625,13.35353198,74.79086125
54,6.456,0.9373779296875,0.075439453125,0.2734375,13.35353198,74.79086125
55,6.456,0.9364013671875,0.066650390625,0.2760009765625,13.35353198,74.79086125
56,6.458,0.9395751953125,0.0418701171875,0.278564453125,13.35353198,74.79086125
57,6.5,0.9139404296875,0.02685546875,0.2437744140625,13.35353198,74.79086125
58,6.502,0.88720703125,0.0189208984375,0.23779296875,13.35353198,74.79086125
59,6.503,0.8643798828125,0.026611328125,0.2879638671875,13.35353198,74.79086125
60,6.524,0.821533203125,0.0159912109375,0.3453369140625,13.35353198,74.79086125
61,6.546,0.9403076171875,0.0728759765625,0.3360595703125,13.35353198,74.79086125
62,6.547,0.98486328125,0.090576171875,0.3489990234375,13.35353198,74.79086125
63,6.569,1.00244140625,0.06298828125,0.35888671875,13.35353198,74.79086125
64,6.571,1.0054931640625,0.0411376953125,0.3465576171875,13.35353198,74.79086125
65,6.573,1.0042724609375,0.03857421875,0.3455810546875,13.35353198,74.79086125
66,6.592,0.979248046875,0.03271484375,0.358642578125,13.35353198,74.79086125
67,6.614,0.9564208984375,0.036865234375,0.3702392578125,13.35353198,74.79086125
68,6.616,0.9263916015625,0.0341796875,0.396728515625,13.35353198,74.79086125
69,6.619,0.864013671875,0.0284423828125,0.3948974609375,13.35353198,74.79086125
70,6.622,0.8272705078125,0.0338134765625,0.4083251953125,13.35353198,74.79086125
71,6.636,0.807861328125,0.0545654296875,0.33251953125,13.35353198,74.79086125
72,6.638,0.83251953125,0.05029296875,0.34619140625,13.35353198,74.79086125
73,6.659,0.828369140625,0.0555419921875,0.3568115234375,13.35353198,74.79086125
74,6.661,0.8309326171875,0.0521240234375,0.33984375,13.35353198,74.79086125
75,6.681,0.87060546875,0.0579833984375,0.298095703125,13.35353198,74.79086125
76,6.682,0.8963623046875,0.0545654296875,0.2984619140625,13.35353198,74.79086125
77,6.683,0.906005859375,0.068359375,0.3134765625,13.35353198,74.79086125
78,6.704,0.9298095703125,0.0777587890625,0.3505859375,13.35353198,74.79086125
79,6.726,0.974853515625,0.0906982421875,0.3756103515625,13.35353198,74.79086125
80,6.727,0.9912109375,0.07568359375,0.371337890625,13.35353198,74.79086125
81,6.728,0.9871826171875,0.0599365234375,0.3599853515625,13.35353198,74.79086125
82,6.729,0.980712890625,0.053466796875,0.3265380859375,13.35353198,74.79086125
83,6.748,0.9617919921875,0.03515625,0.293212890625,13.35353198,74.79086125
84,6.749,0.9351806640625,0.026123046875,0.2828369140625,13.35353198,74.79086125
85,6.771,0.9166259765625,0.02685546875,0.27099609375,13.35353198,74.79086125
86,6.773,0.8992919921875,0.0302734375,0.2872314453125,13.35353198,74.79086125
87,6.775,0.8861083984375,0.05810546875,0.301025390625,13.35353198,74.79086125
88,6.793,0.9012451171875,0.0560302734375,0.322509765625,13.35353198,74.79086125
89,6.795,0.930908203125,0.04833984375,0.3267822265625,13.35353198,74.79086125
90,6.816,0.9473876953125,0.05517578125,0.326416015625,13.35353198,74.79086125
91,6.817,0.9456787109375,0.05712890625,0.36865234375,13.35353198,74.79086125
92,6.819,0.9378662109375,0.053955078125,0.3824462890625,13.35353198,74.79086125
93,6.838,0.8994140625,0.0504150390625,0.4171142578125,13.35353198,74.79086125
94,6.84,0.8887939453125,0.069091796875,0.3773193359375,13.35353198,74.79086125
95,6.841,0.863037109375,0.075927734375,0.342529296875,13.35353198,74.79086125
96,6.86,0.85009765625,0.090087890625,0.322265625,13.35353198,74.79086125
97,6.862,0.85302734375,0.0794677734375,0.330078125,13.35353198,74.79086125
98,6.883,0.8560791015625,0.076904296875,0.3426513671875,13.35353198,74.79086125
99,6.885,0.897705078125,0.0830078125,0.31201171875,13.35353198,74.79086125
100,6.886,0.935791015625,0.0858154296875,0.265869140625,13.35353198,74.79086125
101,6.906,0.953125,0.0792236328125,0.211181640625,13.35353198,74.79086125
102,6.908,0.983154296875,0.055419921875,0.140869140625,13.35353198,74.79086125
103,6.91,1.017333984375,0.0396728515625,0.068603515625,13.35353198,74.79086125
104,6.929,1.0609130859375,0.0323486328125,0.0150146484375,13.3535229,74.7908268
105,6.951,1.0679931640625,-0.0111083984375,-0.033203125,13.3535229,74.7908268
106,6.953,1.067138671875,-0.0196533203125,-0.02978515625,13.3535229,74.7908268
107,6.955,1.0413818359375,-0.0703125,0.119140625,13.3535229,74.7908268
108,6.974,1.0147705078125,-0.01220703125,0.1290283203125,13.3535229,74.7908268
109,6.996,0.92529296875,0.030517578125,0.004638671875,13.3535229,74.7908268
110,6.998,0.890625,0.0726318359375,0.0150146484375,13.3535229,74.7908268
111,7.018,0.878173828125,0.1168212890625,0.074951171875,13.3535229,74.7908268
112,7.021,0.898681640625,0.1282958984375,0.179443359375,13.3535229,74.7908268
113,7.023,0.89794921875,0.1104736328125,0.2474365234375,13.3535229,74.7908268
114,7.041,0.904541015625,0.1083984375,0.27978515625,13.3535229,74.7908268
115,7.063,0.923828125,0.12158203125,0.284423828125,13.3535229,74.7908268
116,7.066,0.94140625,0.1197509765625,0.27783203125,13.3535229,74.7908268
117,7.068,0.9786376953125,0.111083984375,0.3021240234375,13.3535229,74.7908268
118,7.069,1.0118408203125,0.104736328125,0.37451171875,13.3535229,74.7908268
119,7.086,1.0576171875,0.0870361328125,0.3536376953125,13.3535229,74.7908268
120,7.087,1.0806884765625,0.0733642578125,0.3311767578125,13.3535229,74.7908268
121,7.11,1.0528564453125,0.0582275390625,0.3140869140625,13.3535229,74.7908268
122,7.112,0.9951171875,0.0650634765625,0.3172607421875,13.3535229,74.7908268
123,7.131,0.9736328125,0.0589599609375,0.39208984375,13.3535229,74.7908268
124,7.133,0.9615478515625,0.0762939453125,0.3897705078125,13.3535229,74.7908268
125,7.134,0.9383544921875,0.093505859375,0.3621826171875,13.3535229,74.7908268
126,7.153,0.944091796875,0.07861328125,0.3056640625,13.3535229,74.7908268
127,7.155,0.9271240234375,0.06298828125,0.2457275390625,13.3535229,74.7908268
128,7.157,0.929443359375,0.0740966796875,0.1951904296875,13.3535229,74.7908268
129,7.175,0.92626953125,0.0689697265625,0.17626953125,13.3535229,74.7908268
130,7.177,0.9222412109375,0.053955078125,0.14990234375,13.3535229,74.7908268
131,7.198,0.9267578125,0.03271484375,0.1134033203125,13.3535229,74.7908268
132,7.199,0.8914794921875,0.0252685546875,0.087890625,13.3535229,74.7908268
133,7.201,0.8450927734375,0.04345703125,0.09375,13.3535229,74.7908268
134,7.221,0.8135986328125,0.06005859375,0.0811767578125,13.3535229,74.7908268
135,7.223,0.8316650390625,0.059326171875,0.0806884765625,13.3535229,74.7908268
136,7.224,0.8614501953125,0.0672607421875,0.0986328125,13.3535229,74.7908268
137,7.244,0.88232421875,0.0838623046875,0.1285400390625,13.3535229,74.7908268
138,7.246,0.8870849609375,0.106201171875,0.157958984375,13.3535229,74.7908268
139,7.265,0.8929443359375,0.1204833984375,0.190185546875,13.3535229,74.7908268
140,7.312,0.9276123046875,0.130126953125,0.232666015625,13.3535229,74.7908268
141,7.315,0.985595703125,0.126708984375,0.2659912109375,13.3535229,74.7908268
142,7.318,1.01220703125,0.1175537109375,0.2916259765625,13.3535229,74.7908268
143,7.319,1.0211181640625,0.101318359375,0.2998046875,13.3535229,74.7908268
144,7.334,0.9573974609375,0.005615234375,0.3101806640625,13.3535229,74.7908268
145,7.336,0.9254150390625,0.004150390625,0.2623291015625,13.3535229,74.7908268
146,7.356,0.9129638671875,0.012939453125,0.2333984375,13.3535229,74.7908268
147,7.359,0.9315185546875,0.020751953125,0.239990234375,13.3535229,74.7908268
148,7.361,0.9298095703125,0.0181884765625,0.2353515625,13.3535229,74.7908268
149,7.378,0.9432373046875,0.0191650390625,0.20263671875,13.3535229,74.7908268
150,7.401,0.9615478515625,0.0283203125,0.15673828125,13.3535229,74.7908268
151,7.403,0.9522705078125,0.0455322265625,0.11474609375,13.3535229,74.7908268
152,7.403,0.93896484375,0.05419921875,0.0966796875,13.3535229,74.7908268
153,7.425,0.9334716796875,0.05859375,0.161865234375,13.3535229,74.7908268
154,7.449,0.8902587890625,0.072998046875,0.222412109375,13.3535229,74.7908268
155,7.451,0.903564453125,0.0789794921875,0.17578125,13.3535229,74.7908268
156,7.468,0.921142578125,0.09033203125,0.1470947265625,13.3535229,74.7908268
157,7.47,0.947265625,0.093994140625,0.1162109375,13.3535229,74.7908268
158,7.471,0.9715576171875,0.08740234375,0.0772705078125,13.3535229,74.7908268
159,7.491,0.9688720703125,0.097900390625,0.0474853515625,13.3535229,74.7908268
160,7.514,0.962646484375,0.0999755859375,0.0352783203125,13.3535229,74.7908268
161,7.516,0.986328125,0.0955810546875,0.0689697265625,13.3535229,74.7908268
162,7.517,1.0025634765625,0.0665283203125,0.1400146484375,13.3535229,74.7908268
163,7.518,1.0037841796875,0.0555419921875,0.2120361328125,13.3535229,74.7908268
164,7.536,0.9967041015625,0.0107421875,0.3109130859375,13.3535229,74.7908268
165,7.539,0.995849609375,-0.00244140625,0.336669921875,13.3535229,74.7908268
166,7.558,1.000732421875,-0.0125732421875,0.3184814453125,13.3535229,74.7908268
167,7.561,0.9986572265625,-0.014404296875,0.2822265625,13.3535229,74.7908268
168,7.581,0.96484375,-0.001708984375,0.252197265625,13.3535229,74.7908268
169,7.582,0.933837890625,0.0069580078125,0.2352294921875,13.3535229,74.7908268
170,7.583,0.9354248046875,0.0419921875,0.1650390625,13.3535229,74.7908268
171,7.604,0.9393310546875,0.060546875,0.10107421875,13.3535229,74.7908268
172,7.608,0.9510498046875,0.0792236328125,0.0892333984375,13.3535229,74.7908268
173,7.61,0.952392578125,0.08642578125,0.1217041015625,13.3535229,74.7908268
174,7.626,0.950439453125,0.0965576171875,0.1279296875,13.3535229,74.7908268
175,7.628,0.9779052734375,0.0833740234375,0.1544189453125,13.3535229,74.7908268
176,7.648,0.977783203125,0.068359375,0.1881103515625,13.3535229,74.7908268
177,7.651,0.9473876953125,0.05615234375,0.21044921875,13.3535229,74.7908268
178,7.652,0.9014892578125,0.0439453125,0.26025390625,13.3535229,74.7908268
179,7.671,0.9005126953125,0.0404052734375,0.2640380859375,13.3535229,74.7908268
180,7.673,0.9371337890625,0.024169921875,0.2923583984375,13.3535229,74.7908268
181,7.674,0.9442138671875,0.015869140625,0.297119140625,13.3535229,74.7908268
182,7.693,0.9246826171875,0.0084228515625,0.2860107421875,13.3535229,74.7908268
183,7.695,0.922119140625,0.019287109375,0.21875,13.3535229,74.7908268
184,7.717,0.9266357421875,0.033935546875,0.0765380859375,13.3535229,74.7908268
185,7.74,0.9598388671875,0.037353515625,0.031005859375,13.3535229,74.7908268
186,7.746,0.9910888671875,0.052978515625,-0.0091552734375,13.3535229,74.7908268
187,7.746,1.00537109375,0.08935546875,-0.031005859375,13.3535229,74.7908268
188,7.762,0.978515625,0.08349609375,0.0440673828125,13.3535229,74.7908268
189,7.784,1.0264892578125,0.0184326171875,0.404541015625,13.3535229,74.7908268
190,7.786,1.0087890625,0.0118408203125,0.46044921875,13.3535229,74.7908268
191,7.788,0.990234375,0.0048828125,0.4005126953125,13.3535229,74.7908268
192,7.806,1.0126953125,-0.0009765625,0.2891845703125,13.3535229,74.7908268
193,7.808,0.99267578125,-0.00244140625,0.248046875,13.3535229,74.7908268
194,7.81,0.916015625,0.0458984375,0.16552734375,13.3535229,74.7908268
195,7.828,0.8685302734375,0.093017578125,0.07275390625,13.3535229,74.7908268
196,7.851,0.8642578125,0.1123046875,-0.0106201171875,13.3535229,74.7908268
197,7.852,0.8642578125,0.110107421875,-0.0504150390625,13.3535229,74.7908268
198,7.854,0.8922119140625,0.112548828125,-0.03466796875,13.3535229,74.7908268
199,7.874,0.912353515625,0.093505859375,0.044921875,13.3535229,74.7908268
200,7.896,1.0447998046875,0.0045166015625,0.3206787109375,13.3535229,74.7908268
201,7.898,1.0654296875,0.005859375,0.296142578125,13.3535229,74.7908268
202,7.919,1.0528564453125,0.012939453125,0.2449951171875,13.3535229,74.7908268
203,7.92,1.03759765625,0.030517578125,0.1820068359375,13.3535229,74.7908268
204,7.923,1.01171875,0.0526123046875,0.1087646484375,13.3535229,74.7908268
205,7.941,0.98046875,0.073486328125,0.065673828125,13.35351142,74.79079014
206,7.963,0.930908203125,0.091064453125,0.0693359375,13.35351142,74.79079014
207,7.964,0.8631591796875,0.0926513671875,0.1124267578125,13.35351142,74.79079014
208,7.965,0.8560791015625,0.08203125,0.165771484375,13.35351142,74.79079014
209,7.987,0.88232421875,0.0673828125,0.2137451171875,13.35351142,74.79079014
210,8.008,0.8924560546875,0.0323486328125,0.221923828125,13.35351142,74.79079014
211,8.009,0.9259033203125,0.033203125,0.212646484375,13.35351142,74.79079014
212,8.031,0.975341796875,0.0316162109375,0.21435546875,13.35351142,74.79079014
213,8.033,0.9886474609375,0.0364990234375,0.171142578125,13.35351142,74.79079014
214,8.035,0.98876953125,0.05029296875,0.11962890625,13.35351142,74.79079014
215,8.054,0.9891357421875,0.05517578125,0.0694580078125,13.35351142,74.79079014
216,8.056,0.990478515625,0.0574951171875,0.02001953125,13.35351142,74.79079014
217,8.058,0.9971923828125,0.0574951171875,0.0399169921875,13.35351142,74.79079014
218,8.076,0.9525146484375,0.0596923828125,0.0849609375,13.35351142,74.79079014
219,8.077,0.8968505859375,0.06494140625,0.185302734375,13.35351142,74.79079014
220,8.098,0.8944091796875,0.0712890625,0.2703857421875,13.35351142,74.79079014
221,8.099,0.9046630859375,0.0533447265625,0.3248291015625,13.35351142,74.79079014
222,8.101,0.9478759765625,0.0467529296875,0.33154296875,13.35351142,74.79079014
223,8.121,1.009765625,0.058837890625,0.2540283203125,13.35351142,74.79079014
224,8.123,1.04052734375,0.036865234375,0.2186279296875,13.35351142,74.79079014
225,8.125,1.0238037109375,0.0416259765625,0.1749267578125,13.35351142,74.79079014
226,8.143,1.0128173828125,0.0504150390625,0.1431884765625,13.35351142,74.79079014
227,8.144,1.0003662109375,0.0604248046875,0.1226806640625,13.35351142,74.79079014
228,8.166,0.9962158203125,0.058837890625,0.1370849609375,13.35351142,74.79079014
229,8.169,1.000244140625,0.060302734375,0.175537109375,13.35351142,74.79079014
230,8.171,0.9832763671875,0.0546875,0.2076416015625,13.35351142,74.79079014
231,8.189,0.9749755859375,0.0391845703125,0.257080078125,13.35351142,74.79079014
232,8.189,1.014404296875,0.0572509765625,0.326171875,13.35351142,74.79079014
233,8.21,1.0,0.0169677734375,0.359375,13.35351142,74.79079014
234,8.211,0.9671630859375,0.0146484375,0.3470458984375,13.35351142,74.79079014
235,8.213,0.97119140625,0.0220947265625,0.2593994140625,13.35351142,74.79079014
236,8.233,1.0008544921875,0.033935546875,0.1956787109375,13.35351142,74.79079014
237,8.235,0.9822998046875,0.0311279296875,0.135009765625,13.35351142,74.79079014
238,8.236,0.8861083984375,0.0247802734375,0.0426025390625,13.35351142,74.79079014
239,8.256,0.83154296875,0.0458984375,0.0238037109375,13.35351142,74.79079014
240,8.257,0.828857421875,0.0567626953125,0.013427734375,13.35351142,74.79079014
241,8.278,0.7760009765625,0.072021484375,0.016357421875,13.35351142,74.79079014
242,8.28,0.748779296875,0.0775146484375,0.0823974609375,13.35351142,74.79079014
243,8.282,0.8175048828125,0.077392578125,0.1866455078125,13.35351142,74.79079014
244,8.3,0.9239501953125,0.056396484375,0.26171875,13.35351142,74.79079014
245,8.302,0.9989013671875,0.0614013671875,0.275390625,13.35351142,74.79079014
246,8.303,1.0517578125,0.0770263671875,0.1929931640625,13.35351142,74.79079014
247,8.324,1.0833740234375,0.0631103515625,0.157958984375,13.35351142,74.79079014
248,8.325,1.0872802734375,0.07373046875,0.1561279296875,13.35351142,74.79079014
249,8.345,1.065185546875,0.06689453125,0.170166015625,13.35351142,74.79079014
250,8.347,1.011962890625,0.060546875,0.19482421875,13.35351142,74.79079014
251,8.348,0.9908447265625,0.0718994140625,0.2564697265625,13.35351142,74.79079014
252,8.368,0.9735107421875,0.0340576171875,0.327392578125,13.35351142,74.79079014
253,8.369,0.9921875,0.0150146484375,0.3582763671875,13.35351142,74.79079014
254,8.37,0.989013671875,0.00732421875,0.341552734375,13.35351142,74.79079014
255,8.391,0.9755859375,0.006591796875,0.3240966796875,13.35351142,74.79079014
256,8.413,0.9488525390625,0.004638671875,0.3050537109375,13.35351142,74.79079014
257,8.414,0.9351806640625,0.028564453125,0.2181396484375,13.35351142,74.79079014
258,8.416,0.93115234375,0.052978515625,0.14697265625,13.35351142,74.79079014
259,8.417,0.939453125,0.059326171875,0.09033203125,13.35351142,74.79079014
260,8.436,0.9127197265625,0.0673828125,-0.024658203125,13.35351142,74.79079014
261,8.439,0.910888671875,0.0892333984375,-0.0267333984375,13.35351142,74.79079014
262,8.458,0.8931884765625,0.094482421875,0.0457763671875,13.35351142,74.79079014
263,8.461,0.9176025390625,0.093017578125,0.17578125,13.35351142,74.79079014
264,8.481,0.9522705078125,0.0592041015625,0.3173828125,13.35351142,74.79079014
265,8.482,0.974853515625,0.028076171875,0.4197998046875,13.35351142,74.79079014
266,8.483,0.991943359375,0.0186767578125,0.434814453125,13.35351142,74.79079014
267,8.503,1.0020751953125,0.0352783203125,0.3095703125,13.35351142,74.79079014
268,8.526,1.023681640625,0.028564453125,0.234130859375,13.35351142,74.79079014
269,8.527,0.9947509765625,0.0345458984375,0.202880859375,13.35351142,74.79079014
270,8.529,0.956298828125,0.0567626953125,0.1575927734375,13.35351142,74.79079014
271,8.548,0.9307861328125,0.085693359375,0.0924072265625,13.35351142,74.79079014
272,8.571,0.901611328125,0.0865478515625,0.2093505859375,13.35351142,74.79079014
273,8.573,0.94287109375,0.060791015625,0.3140869140625,13.35351142,74.79079014
274,8.594,0.9703369140625,0.0384521484375,0.3575439453125,13.35351142,74.79079014
275,8.597,0.9837646484375,0.0230712890625,0.3017578125,13.35351142,74.79079014
276,8.6,0.99658203125,0.0086669921875,0.2598876953125,13.35351142,74.79079014
277,8.616,0.9661865234375,0.022705078125,0.1915283203125,13.35351142,74.79079014
278,8.638,0.94140625,0.044189453125,0.120849609375,13.35351142,74.79079014
279,8.64,0.9273681640625,0.0537109375,0.094970703125,13.35351142,74.79079014
280,8.642,0.9412841796875,0.066162109375,0.091552734375,13.35351142,74.79079014
281,8.644,0.9703369140625,0.06689453125,0.1024169921875,13.35351142,74.79079014
282,8.662,0.994384765625,0.07666015625,0.1563720703125,13.35351142,74.79079014
283,8.664,0.99462890625,0.0738525390625,0.2021484375,13.35351142,74.79079014
284,8.684,0.9937744140625,0.0687255859375,0.2362060546875,13.35351142,74.79079014
285,8.686,0.983154296875,0.0618896484375,0.257568359375,13.35351142,74.79079014
286,8.688,0.9754638671875,0.055908203125,0.25634765625,13.35351142,74.79079014
287,8.707,0.955322265625,0.0543212890625,0.24951171875,13.35351142,74.79079014
288,8.71,0.9498291015625,0.0596923828125,0.2169189453125,13.35351142,74.79079014
289,8.729,0.9610595703125,0.0594482421875,0.175537109375,13.35351142,74.79079014
290,8.751,0.9549560546875,0.060546875,0.1483154296875,13.35351142,74.79079014
291,8.752,0.9432373046875,0.07470703125,0.1104736328125,13.35351142,74.79079014
292,8.754,0.938720703125,0.1019287109375,0.1014404296875,13.35351142,74.79079014
293,8.774,0.946533203125,0.1048583984375,0.1314697265625,13.35351142,74.79079014
294,8.797,0.9765625,0.0765380859375,0.28662109375,13.35351142,74.79079014
295,8.799,0.9947509765625,0.0576171875,0.300048828125,13.35351142,74.79079014
296,8.801,1.0028076171875,0.0467529296875,0.26708984375,13.35351142,74.79079014
297,8.819,0.998046875,0.0416259765625,0.2459716796875,13.35351142,74.79079014
298,8.821,0.9764404296875,0.041259765625,0.2430419921875,13.35351142,74.79079014
299,8.823,0.9530029296875,0.0482177734375,0.21728515625,13.35351142,74.79079014
300,8.841,0.9456787109375,0.0584716796875,0.1820068359375,13.35351142,74.79079014
301,8.863,0.92529296875,0.0672607421875,0.1513671875,13.35351142,74.79079014
302,8.865,0.9066162109375,0.0767822265625,0.14599609375,13.35351142,74.79079014
303,8.867,0.9073486328125,0.0794677734375,0.1651611328125,13.35351142,74.79079014
304,8.886,0.9510498046875,0.083251953125,0.1807861328125,13.35351142,74.79079014
305,8.908,0.9091796875,0.0718994140625,0.1751708984375,13.35351142,74.79079014
306,8.91,0.833984375,0.0552978515625,0.2093505859375,13.35351142,74.79079014
307,8.93,0.80712890625,0.0538330078125,0.23974609375,13.35348545,74.79073915
308,8.932,0.8370361328125,0.0286865234375,0.2659912109375,13.35348545,74.79073915
309,8.933,0.912353515625,0.0245361328125,0.232666015625,13.35348545,74.79073915
310,8.953,0.991943359375,0.0240478515625,0.1817626953125,13.35348545,74.79073915
311,8.955,0.99560546875,0.044677734375,0.104736328125,13.35348545,74.79073915
312,8.976,0.9658203125,0.072509765625,0.0303955078125,13.35348545,74.79073915
313,8.977,0.9591064453125,0.1014404296875,-0.0201416015625,13.35348545,74.79073915
314,8.978,0.9954833984375,0.11572265625,-0.0157470703125,13.35348545,74.79073915
315,9.024,1.0108642578125,0.11962890625,0.04736328125,13.35348545,74.79073915
316,9.027,1.1021728515625,0.07373046875,0.3896484375,13.35348545,74.79073915
317,9.03,1.067626953125,0.0684814453125,0.34619140625,13.35348545,74.79073915
318,9.045,1.055908203125,0.0372314453125,0.3974609375,13.35348545,74.79073915
319,9.047,1.025146484375,0.019775390625,0.3870849609375,13.35348545,74.79073915
320,9.048,0.968505859375,0.0166015625,0.3372802734375,13.35348545,74.79073915
321,9.066,0.9306640625,0.03369140625,0.2845458984375,13.35348545,74.79073915
322,9.068,0.9034423828125,0.0391845703125,0.175048828125,13.35348545,74.79073915
323,9.088,0.8902587890625,0.0552978515625,0.0638427734375,13.35348545,74.79073915
324,9.09,0.8648681640625,0.0667724609375,-0.014404296875,13.35348545,74.79073915
325,9.091,0.834228515625,0.08251953125,-0.04248046875,13.35348545,74.79073915
326,9.093,0.7852783203125,0.090087890625,-0.0172119140625,13.35348545,74.79073915
327,9.111,0.74560546875,0.0931396484375,0.0479736328125,13.35348545,74.79073915
328,9.113,0.78173828125,0.081298828125,0.1522216796875,13.35348545,74.79073915
329,9.135,0.83544921875,0.0322265625,0.2591552734375,13.35348545,74.79073915
330,9.138,0.9324951171875,0.021728515625,0.314208984375,13.35348545,74.79073915
331,9.139,1.0316162109375,0.0050048828125,0.3096923828125,13.35348545,74.79073915
332,9.157,1.1044921875,0.0140380859375,0.2445068359375,13.35348545,74.79073915
333,9.158,1.102294921875,0.02978515625,0.093994140625,13.35348545,74.79073915
334,9.179,1.11328125,0.0400390625,-0.07763671875,13.35348545,74.79073915
335,9.201,1.0068359375,0.08203125,-0.1680908203125,13.35348545,74.79073915
336,9.202,0.8590087890625,0.0831298828125,-0.1568603515625,13.35348545,74.79073915
337,9.203,0.8450927734375,0.0784912109375,-0.0439453125,13.35348545,74.79073915
338,9.224,0.9405517578125,0.0631103515625,0.147216796875,13.35348545,74.79073915
339,9.247,1.05419921875,0.02392578125,0.34619140625,13.35348545,74.79073915
340,9.248,0.971435546875,0.010498046875,0.25244140625,13.35348545,74.79073915
341,9.249,0.8651123046875,0.0159912109375,0.148681640625,13.35348545,74.79073915
342,9.268,0.8140869140625,0.0380859375,0.0687255859375,13.35348545,74.79073915
343,9.269,0.850830078125,0.053955078125,0.060302734375,13.35348545,74.79073915
